Column1,Column2,Column1,Column2
PiuraChilensis_v1_contig_2647,0.678238,PiuraChilensis_v1_contig_2647,cell organization and biogenesis
PiuraChilensis_v1_contig_2647,0.678238,PiuraChilensis_v1_contig_2647,developmental processes
PiuraChilensis_v1_contig_2647,0.678238,PiuraChilensis_v1_contig_2647,other metabolic processes
PiuraChilensis_v1_contig_2647,0.678238,PiuraChilensis_v1_contig_2647,transport
PiuraChilensis_v1_contig_2648,0.43968,PiuraChilensis_v1_contig_2648,RNA metabolism
PiuraChilensis_v1_contig_2648,0.43968,PiuraChilensis_v1_contig_2648,other metabolic processes
PiuraChilensis_v1_contig_2648,0.43968,PiuraChilensis_v1_contig_2648,protein metabolism
PiuraChilensis_v1_contig_2649,0.539959,,
PiuraChilensis_v1_contig_265,0.854432,PiuraChilensis_v1_contig_265,cell adhesion
PiuraChilensis_v1_contig_265,0.854432,PiuraChilensis_v1_contig_265,cell organization and biogenesis
PiuraChilensis_v1_contig_265,0.854432,PiuraChilensis_v1_contig_265,developmental processes
PiuraChilensis_v1_contig_2650,0.714756,PiuraChilensis_v1_contig_2650,developmental processes
PiuraChilensis_v1_contig_2650,0.714756,PiuraChilensis_v1_contig_2650,other biological processes
PiuraChilensis_v1_contig_2650,0.714756,PiuraChilensis_v1_contig_2650,transport
PiuraChilensis_v1_contig_2651,0.95309,,
PiuraChilensis_v1_contig_2652,0.816344,PiuraChilensis_v1_contig_2652,other metabolic processes
PiuraChilensis_v1_contig_2652,0.816344,PiuraChilensis_v1_contig_2652,transport
PiuraChilensis_v1_contig_2653,0.83737,,
PiuraChilensis_v1_contig_2654,0.708109,PiuraChilensis_v1_contig_2654,protein metabolism
PiuraChilensis_v1_contig_2655,0.641844,PiuraChilensis_v1_contig_2655,cell organization and biogenesis
PiuraChilensis_v1_contig_2655,0.641844,PiuraChilensis_v1_contig_2655,other biological processes
PiuraChilensis_v1_contig_2656,0.825292,PiuraChilensis_v1_contig_2656,cell organization and biogenesis
PiuraChilensis_v1_contig_2657,0.941143,PiuraChilensis_v1_contig_2657,other metabolic processes
PiuraChilensis_v1_contig_2658,0.585844,PiuraChilensis_v1_contig_2658,transport
PiuraChilensis_v1_contig_2659,0.985902,PiuraChilensis_v1_contig_2659,other metabolic processes
PiuraChilensis_v1_contig_2659,0.985902,PiuraChilensis_v1_contig_2659,stress response
PiuraChilensis_v1_contig_266,0.898831,PiuraChilensis_v1_contig_266,transport
PiuraChilensis_v1_contig_2660,1.01347,PiuraChilensis_v1_contig_2660,RNA metabolism
PiuraChilensis_v1_contig_2661,1.25525,,
PiuraChilensis_v1_contig_2662,0.57708,,
PiuraChilensis_v1_contig_2663,1.06837,PiuraChilensis_v1_contig_2663,other biological processes
PiuraChilensis_v1_contig_2664,0.926785,PiuraChilensis_v1_contig_2664,other metabolic processes
PiuraChilensis_v1_contig_2665,0.775155,PiuraChilensis_v1_contig_2665,RNA metabolism
PiuraChilensis_v1_contig_2665,0.775155,PiuraChilensis_v1_contig_2665,cell cycle and proliferation
PiuraChilensis_v1_contig_2665,0.775155,PiuraChilensis_v1_contig_2665,cell organization and biogenesis
PiuraChilensis_v1_contig_2665,0.775155,PiuraChilensis_v1_contig_2665,death
PiuraChilensis_v1_contig_2665,0.775155,PiuraChilensis_v1_contig_2665,developmental processes
PiuraChilensis_v1_contig_2665,0.775155,PiuraChilensis_v1_contig_2665,other biological processes
PiuraChilensis_v1_contig_2665,0.775155,PiuraChilensis_v1_contig_2665,other metabolic processes
PiuraChilensis_v1_contig_2665,0.775155,PiuraChilensis_v1_contig_2665,protein metabolism
PiuraChilensis_v1_contig_2665,0.775155,PiuraChilensis_v1_contig_2665,signal transduction
PiuraChilensis_v1_contig_2665,0.775155,PiuraChilensis_v1_contig_2665,stress response
PiuraChilensis_v1_contig_2666,0.643466,,
PiuraChilensis_v1_contig_2667,0.521005,PiuraChilensis_v1_contig_2667,RNA metabolism
PiuraChilensis_v1_contig_2667,0.521005,PiuraChilensis_v1_contig_2667,other biological processes
PiuraChilensis_v1_contig_2667,0.521005,PiuraChilensis_v1_contig_2667,stress response
PiuraChilensis_v1_contig_2667,0.521005,PiuraChilensis_v1_contig_2667,transport
PiuraChilensis_v1_contig_2668,0.885805,PiuraChilensis_v1_contig_2668,RNA metabolism
PiuraChilensis_v1_contig_2668,0.885805,PiuraChilensis_v1_contig_2668,other metabolic processes
PiuraChilensis_v1_contig_2669,0.820981,PiuraChilensis_v1_contig_2669,RNA metabolism
PiuraChilensis_v1_contig_2669,0.820981,PiuraChilensis_v1_contig_2669,death
PiuraChilensis_v1_contig_2669,0.820981,PiuraChilensis_v1_contig_2669,other biological processes
PiuraChilensis_v1_contig_267,0.884394,PiuraChilensis_v1_contig_267,other metabolic processes
PiuraChilensis_v1_contig_267,0.884394,PiuraChilensis_v1_contig_267,transport
PiuraChilensis_v1_contig_2670,0.383925,PiuraChilensis_v1_contig_2670,cell adhesion
PiuraChilensis_v1_contig_2671,0.995556,,
PiuraChilensis_v1_contig_2672,0.75322,PiuraChilensis_v1_contig_2672,cell organization and biogenesis
PiuraChilensis_v1_contig_2672,0.75322,PiuraChilensis_v1_contig_2672,transport
PiuraChilensis_v1_contig_2673,0.732307,PiuraChilensis_v1_contig_2673,RNA metabolism
PiuraChilensis_v1_contig_2673,0.732307,PiuraChilensis_v1_contig_2673,other biological processes
PiuraChilensis_v1_contig_2674,1.30018,,
PiuraChilensis_v1_contig_2675,1.01102,,
PiuraChilensis_v1_contig_2676,1.0594,,
PiuraChilensis_v1_contig_2677,0.689539,PiuraChilensis_v1_contig_2677,death
PiuraChilensis_v1_contig_2677,0.689539,PiuraChilensis_v1_contig_2677,developmental processes
PiuraChilensis_v1_contig_2677,0.689539,PiuraChilensis_v1_contig_2677,other biological processes
PiuraChilensis_v1_contig_2677,0.689539,PiuraChilensis_v1_contig_2677,other metabolic processes
PiuraChilensis_v1_contig_2677,0.689539,PiuraChilensis_v1_contig_2677,stress response
PiuraChilensis_v1_contig_2678,1.07762,,
PiuraChilensis_v1_contig_2679,0.963884,PiuraChilensis_v1_contig_2679,protein metabolism
PiuraChilensis_v1_contig_268,0.782151,PiuraChilensis_v1_contig_268,transport
PiuraChilensis_v1_contig_2680,0.474305,,
PiuraChilensis_v1_contig_2681,0.90667,PiuraChilensis_v1_contig_2681,other biological processes
PiuraChilensis_v1_contig_2682,1.20778,PiuraChilensis_v1_contig_2682,other biological processes
PiuraChilensis_v1_contig_2682,1.20778,PiuraChilensis_v1_contig_2682,stress response
PiuraChilensis_v1_contig_2683,1.2779,,
PiuraChilensis_v1_contig_2684,1.01137,PiuraChilensis_v1_contig_2684,developmental processes
PiuraChilensis_v1_contig_2684,1.01137,PiuraChilensis_v1_contig_2684,other biological processes
PiuraChilensis_v1_contig_2684,1.01137,PiuraChilensis_v1_contig_2684,other metabolic processes
PiuraChilensis_v1_contig_2684,1.01137,PiuraChilensis_v1_contig_2684,protein metabolism
PiuraChilensis_v1_contig_2685,0.709658,PiuraChilensis_v1_contig_2685,protein metabolism
PiuraChilensis_v1_contig_2686,0.717779,PiuraChilensis_v1_contig_2686,transport
PiuraChilensis_v1_contig_2687,0.922897,,
PiuraChilensis_v1_contig_2688,1.00241,PiuraChilensis_v1_contig_2688,other metabolic processes
PiuraChilensis_v1_contig_2689,0.4417,PiuraChilensis_v1_contig_2689,RNA metabolism
PiuraChilensis_v1_contig_269,0.833719,,
PiuraChilensis_v1_contig_2690,0.811357,PiuraChilensis_v1_contig_2690,RNA metabolism
PiuraChilensis_v1_contig_2690,0.811357,PiuraChilensis_v1_contig_2690,cell cycle and proliferation
PiuraChilensis_v1_contig_2690,0.811357,PiuraChilensis_v1_contig_2690,cell organization and biogenesis
PiuraChilensis_v1_contig_2690,0.811357,PiuraChilensis_v1_contig_2690,death
PiuraChilensis_v1_contig_2690,0.811357,PiuraChilensis_v1_contig_2690,other biological processes
PiuraChilensis_v1_contig_2690,0.811357,PiuraChilensis_v1_contig_2690,other metabolic processes
PiuraChilensis_v1_contig_2690,0.811357,PiuraChilensis_v1_contig_2690,protein metabolism
PiuraChilensis_v1_contig_2690,0.811357,PiuraChilensis_v1_contig_2690,signal transduction
PiuraChilensis_v1_contig_2690,0.811357,PiuraChilensis_v1_contig_2690,stress response
PiuraChilensis_v1_contig_2690,0.811357,PiuraChilensis_v1_contig_2690,transport
PiuraChilensis_v1_contig_2691,0.754069,,
PiuraChilensis_v1_contig_2692,0.624754,,
PiuraChilensis_v1_contig_2693,0.986985,,
PiuraChilensis_v1_contig_2694,0.490331,PiuraChilensis_v1_contig_2694,other metabolic processes
PiuraChilensis_v1_contig_2695,0.696735,,
PiuraChilensis_v1_contig_2696,0.710251,PiuraChilensis_v1_contig_2696,RNA metabolism
PiuraChilensis_v1_contig_2696,0.710251,PiuraChilensis_v1_contig_2696,protein metabolism
PiuraChilensis_v1_contig_2697,0.75463,,
PiuraChilensis_v1_contig_2698,0.577787,PiuraChilensis_v1_contig_2698,cell organization and biogenesis
PiuraChilensis_v1_contig_2698,0.577787,PiuraChilensis_v1_contig_2698,other biological processes
PiuraChilensis_v1_contig_2698,0.577787,PiuraChilensis_v1_contig_2698,other metabolic processes
PiuraChilensis_v1_contig_2699,1.40475,PiuraChilensis_v1_contig_2699,developmental processes
PiuraChilensis_v1_contig_2699,1.40475,PiuraChilensis_v1_contig_2699,other biological processes
PiuraChilensis_v1_contig_2699,1.40475,PiuraChilensis_v1_contig_2699,other metabolic processes
PiuraChilensis_v1_contig_27,0.918332,PiuraChilensis_v1_contig_27,cell adhesion
PiuraChilensis_v1_contig_27,0.918332,PiuraChilensis_v1_contig_27,cell organization and biogenesis
PiuraChilensis_v1_contig_27,0.918332,PiuraChilensis_v1_contig_27,developmental processes
PiuraChilensis_v1_contig_27,0.918332,PiuraChilensis_v1_contig_27,other biological processes
PiuraChilensis_v1_contig_27,0.918332,PiuraChilensis_v1_contig_27,stress response
PiuraChilensis_v1_contig_270,0.944494,PiuraChilensis_v1_contig_270,protein metabolism
PiuraChilensis_v1_contig_2700,0.802233,,
PiuraChilensis_v1_contig_2701,1.10111,,
PiuraChilensis_v1_contig_2702,0.781463,PiuraChilensis_v1_contig_2702,RNA metabolism
PiuraChilensis_v1_contig_2702,0.781463,PiuraChilensis_v1_contig_2702,other biological processes
PiuraChilensis_v1_contig_2702,0.781463,PiuraChilensis_v1_contig_2702,other metabolic processes
PiuraChilensis_v1_contig_2703,0.85405,PiuraChilensis_v1_contig_2703,developmental processes
PiuraChilensis_v1_contig_2703,0.85405,PiuraChilensis_v1_contig_2703,other biological processes
PiuraChilensis_v1_contig_2704,0.745502,PiuraChilensis_v1_contig_2704,transport
PiuraChilensis_v1_contig_2705,0.787234,PiuraChilensis_v1_contig_2705,other metabolic processes
PiuraChilensis_v1_contig_2706,0.636136,,
PiuraChilensis_v1_contig_2707,1.00011,,
PiuraChilensis_v1_contig_2708,1.26599,PiuraChilensis_v1_contig_2708,protein metabolism
PiuraChilensis_v1_contig_2709,0.743282,PiuraChilensis_v1_contig_2709,other biological processes
PiuraChilensis_v1_contig_2709,0.743282,PiuraChilensis_v1_contig_2709,other metabolic processes
PiuraChilensis_v1_contig_271,1.06406,PiuraChilensis_v1_contig_271,death
PiuraChilensis_v1_contig_271,1.06406,PiuraChilensis_v1_contig_271,stress response
PiuraChilensis_v1_contig_2710,0.661214,PiuraChilensis_v1_contig_2710,other metabolic processes
PiuraChilensis_v1_contig_2711,0.835984,PiuraChilensis_v1_contig_2711,cell organization and biogenesis
PiuraChilensis_v1_contig_2711,0.835984,PiuraChilensis_v1_contig_2711,other metabolic processes
PiuraChilensis_v1_contig_2711,0.835984,PiuraChilensis_v1_contig_2711,protein metabolism
PiuraChilensis_v1_contig_2711,0.835984,PiuraChilensis_v1_contig_2711,signal transduction
PiuraChilensis_v1_contig_2711,0.835984,PiuraChilensis_v1_contig_2711,transport
PiuraChilensis_v1_contig_2712,0.92299,,
PiuraChilensis_v1_contig_2713,0.519608,,
PiuraChilensis_v1_contig_2714,0.805597,,
PiuraChilensis_v1_contig_2715,0.658587,PiuraChilensis_v1_contig_2715,other metabolic processes
PiuraChilensis_v1_contig_2716,0.675273,PiuraChilensis_v1_contig_2716,developmental processes
PiuraChilensis_v1_contig_2716,0.675273,PiuraChilensis_v1_contig_2716,other biological processes
PiuraChilensis_v1_contig_2717,0.674381,,
PiuraChilensis_v1_contig_2718,0.657358,PiuraChilensis_v1_contig_2718,death
PiuraChilensis_v1_contig_2718,0.657358,PiuraChilensis_v1_contig_2718,other biological processes
PiuraChilensis_v1_contig_2719,0.618075,,
PiuraChilensis_v1_contig_272,0.711245,PiuraChilensis_v1_contig_272,RNA metabolism
PiuraChilensis_v1_contig_272,0.711245,PiuraChilensis_v1_contig_272,cell organization and biogenesis
PiuraChilensis_v1_contig_272,0.711245,PiuraChilensis_v1_contig_272,developmental processes
PiuraChilensis_v1_contig_272,0.711245,PiuraChilensis_v1_contig_272,other biological processes
PiuraChilensis_v1_contig_2720,0.511257,,
PiuraChilensis_v1_contig_2721,0.463032,PiuraChilensis_v1_contig_2721,death
PiuraChilensis_v1_contig_2721,0.463032,PiuraChilensis_v1_contig_2721,other metabolic processes
PiuraChilensis_v1_contig_2722,0.488866,,
PiuraChilensis_v1_contig_2723,0.838093,,
PiuraChilensis_v1_contig_2724,0.53153,PiuraChilensis_v1_contig_2724,RNA metabolism
PiuraChilensis_v1_contig_2724,0.53153,PiuraChilensis_v1_contig_2724,other metabolic processes
PiuraChilensis_v1_contig_2725,1.04211,PiuraChilensis_v1_contig_2725,RNA metabolism
PiuraChilensis_v1_contig_2725,1.04211,PiuraChilensis_v1_contig_2725,other metabolic processes
PiuraChilensis_v1_contig_2725,1.04211,PiuraChilensis_v1_contig_2725,protein metabolism
PiuraChilensis_v1_contig_2726,1.03635,,
PiuraChilensis_v1_contig_2727,0.81782,PiuraChilensis_v1_contig_2727,RNA metabolism
PiuraChilensis_v1_contig_2727,0.81782,PiuraChilensis_v1_contig_2727,death
PiuraChilensis_v1_contig_2727,0.81782,PiuraChilensis_v1_contig_2727,other biological processes
PiuraChilensis_v1_contig_2727,0.81782,PiuraChilensis_v1_contig_2727,other metabolic processes
PiuraChilensis_v1_contig_2727,0.81782,PiuraChilensis_v1_contig_2727,protein metabolism
PiuraChilensis_v1_contig_2727,0.81782,PiuraChilensis_v1_contig_2727,signal transduction
PiuraChilensis_v1_contig_2728,0.985051,PiuraChilensis_v1_contig_2728,death
PiuraChilensis_v1_contig_2728,0.985051,PiuraChilensis_v1_contig_2728,developmental processes
PiuraChilensis_v1_contig_2728,0.985051,PiuraChilensis_v1_contig_2728,other biological processes
PiuraChilensis_v1_contig_2728,0.985051,PiuraChilensis_v1_contig_2728,other metabolic processes
PiuraChilensis_v1_contig_2728,0.985051,PiuraChilensis_v1_contig_2728,signal transduction
PiuraChilensis_v1_contig_2728,0.985051,PiuraChilensis_v1_contig_2728,stress response
PiuraChilensis_v1_contig_2729,0.722377,PiuraChilensis_v1_contig_2729,other metabolic processes
PiuraChilensis_v1_contig_273,0.6544,PiuraChilensis_v1_contig_273,other metabolic processes
PiuraChilensis_v1_contig_2730,0.87244,PiuraChilensis_v1_contig_2730,developmental processes
PiuraChilensis_v1_contig_2730,0.87244,PiuraChilensis_v1_contig_2730,other biological processes
PiuraChilensis_v1_contig_2730,0.87244,PiuraChilensis_v1_contig_2730,other metabolic processes
PiuraChilensis_v1_contig_2730,0.87244,PiuraChilensis_v1_contig_2730,signal transduction
PiuraChilensis_v1_contig_2730,0.87244,PiuraChilensis_v1_contig_2730,stress response
PiuraChilensis_v1_contig_2731,0.657927,PiuraChilensis_v1_contig_2731,RNA metabolism
PiuraChilensis_v1_contig_2731,0.657927,PiuraChilensis_v1_contig_2731,cell organization and biogenesis
PiuraChilensis_v1_contig_2731,0.657927,PiuraChilensis_v1_contig_2731,death
PiuraChilensis_v1_contig_2731,0.657927,PiuraChilensis_v1_contig_2731,other biological processes
PiuraChilensis_v1_contig_2731,0.657927,PiuraChilensis_v1_contig_2731,transport
PiuraChilensis_v1_contig_2732,0.893486,PiuraChilensis_v1_contig_2732,other biological processes
PiuraChilensis_v1_contig_2732,0.893486,PiuraChilensis_v1_contig_2732,transport
PiuraChilensis_v1_contig_2733,0.854588,PiuraChilensis_v1_contig_2733,cell organization and biogenesis
PiuraChilensis_v1_contig_2733,0.854588,PiuraChilensis_v1_contig_2733,other biological processes
PiuraChilensis_v1_contig_2733,0.854588,PiuraChilensis_v1_contig_2733,other metabolic processes
PiuraChilensis_v1_contig_2734,0.978713,,
PiuraChilensis_v1_contig_2735,0.774853,PiuraChilensis_v1_contig_2735,developmental processes
PiuraChilensis_v1_contig_2735,0.774853,PiuraChilensis_v1_contig_2735,other biological processes
PiuraChilensis_v1_contig_2735,0.774853,PiuraChilensis_v1_contig_2735,other metabolic processes
PiuraChilensis_v1_contig_2735,0.774853,PiuraChilensis_v1_contig_2735,stress response
PiuraChilensis_v1_contig_2735,0.774853,PiuraChilensis_v1_contig_2735,transport
PiuraChilensis_v1_contig_2736,0.310781,,
PiuraChilensis_v1_contig_2737,0.481561,PiuraChilensis_v1_contig_2737,RNA metabolism
PiuraChilensis_v1_contig_2737,0.481561,PiuraChilensis_v1_contig_2737,death
PiuraChilensis_v1_contig_2737,0.481561,PiuraChilensis_v1_contig_2737,other biological processes
PiuraChilensis_v1_contig_2737,0.481561,PiuraChilensis_v1_contig_2737,other metabolic processes
PiuraChilensis_v1_contig_2737,0.481561,PiuraChilensis_v1_contig_2737,protein metabolism
PiuraChilensis_v1_contig_2737,0.481561,PiuraChilensis_v1_contig_2737,signal transduction
PiuraChilensis_v1_contig_2738,1.12984,PiuraChilensis_v1_contig_2738,cell organization and biogenesis
PiuraChilensis_v1_contig_2738,1.12984,PiuraChilensis_v1_contig_2738,developmental processes
PiuraChilensis_v1_contig_2738,1.12984,PiuraChilensis_v1_contig_2738,other metabolic processes
PiuraChilensis_v1_contig_2738,1.12984,PiuraChilensis_v1_contig_2738,signal transduction
PiuraChilensis_v1_contig_2739,0.537839,PiuraChilensis_v1_contig_2739,RNA metabolism
PiuraChilensis_v1_contig_274,0.691052,PiuraChilensis_v1_contig_274,other biological processes
PiuraChilensis_v1_contig_274,0.691052,PiuraChilensis_v1_contig_274,transport
PiuraChilensis_v1_contig_2740,0.814516,PiuraChilensis_v1_contig_2740,RNA metabolism
PiuraChilensis_v1_contig_2740,0.814516,PiuraChilensis_v1_contig_2740,death
PiuraChilensis_v1_contig_2740,0.814516,PiuraChilensis_v1_contig_2740,stress response
PiuraChilensis_v1_contig_2741,0.961897,PiuraChilensis_v1_contig_2741,other metabolic processes
PiuraChilensis_v1_contig_2741,0.961897,PiuraChilensis_v1_contig_2741,stress response
PiuraChilensis_v1_contig_2742,0.888221,PiuraChilensis_v1_contig_2742,other metabolic processes
PiuraChilensis_v1_contig_2743,1.11705,,
PiuraChilensis_v1_contig_2744,0.715632,PiuraChilensis_v1_contig_2744,developmental processes
PiuraChilensis_v1_contig_2744,0.715632,PiuraChilensis_v1_contig_2744,other biological processes
PiuraChilensis_v1_contig_2745,0.208938,PiuraChilensis_v1_contig_2745,cell organization and biogenesis
PiuraChilensis_v1_contig_2745,0.208938,PiuraChilensis_v1_contig_2745,developmental processes
PiuraChilensis_v1_contig_2746,1.02504,PiuraChilensis_v1_contig_2746,protein metabolism
PiuraChilensis_v1_contig_2747,0.617223,PiuraChilensis_v1_contig_2747,RNA metabolism
PiuraChilensis_v1_contig_2747,0.617223,PiuraChilensis_v1_contig_2747,protein metabolism
PiuraChilensis_v1_contig_2748,0.736402,PiuraChilensis_v1_contig_2748,signal transduction
PiuraChilensis_v1_contig_2749,0.7568,PiuraChilensis_v1_contig_2749,transport
PiuraChilensis_v1_contig_275,0.894615,,
PiuraChilensis_v1_contig_2750,0.489938,PiuraChilensis_v1_contig_2750,transport
PiuraChilensis_v1_contig_2751,0.637782,PiuraChilensis_v1_contig_2751,RNA metabolism
